0.1069,0.1069,0.1086,0.0,0.0,0.0
0.2619,0.2627,0.2601,0.0494,0.0502,0.0482
0.3274,0.3277,0.3285,0.0568,0.0567,0.056
0.3733,0.3734,0.3712,0.08,0.0803,0.0746
0.3724,0.3719,0.3789,0.1045,0.1045,0.1037
0.3857,0.3861,0.3808,0.0999,0.0995,0.1093
0.3997,0.4003,0.394,0.0988,0.0994,0.1055
0.4,0.4001,0.3846,0.0922,0.0922,0.0859
0.4146,0.414,0.4037,0.0752,0.0753,0.0726
0.4198,0.4201,0.4111,0.0522,0.0521,0.0638
0.4352,0.4345,0.4236,0.0525,0.0514,0.0701
0.4449,0.4437,0.4223,0.0466,0.0461,0.0574
0.4628,0.4616,0.4431,0.0624,0.0626,0.084
0.4803,0.4797,0.4574,0.0896,0.0886,0.1011
0.4921,0.4934,0.4678,0.1039,0.1022,0.1097
0.505,0.5046,0.4778,0.1071,0.1064,0.1214
0.5163,0.5163,0.4881,0.1068,0.1073,0.1183
0.532,0.5307,0.4969,0.1008,0.0996,0.0974
0.539,0.5401,0.5042,0.0977,0.0965,0.107
0.5472,0.5466,0.5211,0.096,0.0964,0.0932
0.5538,0.553,0.5283,0.097,0.0974,0.0854
0.5652,0.5645,0.54,0.1,0.0994,0.0874
0.5706,0.5694,0.5439,0.0994,0.0999,0.0937
0.5769,0.5769,0.5485,0.0991,0.0995,0.1036
0.5866,0.5873,0.5556,0.0979,0.0977,0.0995
0.5924,0.5926,0.5568,0.0987,0.0982,0.0931
0.5966,0.5975,0.5634,0.1008,0.1012,0.1013
0.6028,0.6025,0.5646,0.0985,0.0979,0.1048
0.6095,0.6086,0.5738,0.0968,0.0959,0.0892
0.6106,0.6093,0.58,0.0944,0.0943,0.0885
0.616,0.6148,0.5842,0.0969,0.0974,0.0877
0.6142,0.6145,0.587,0.0975,0.0988,0.0948
0.6178,0.6163,0.5964,0.0933,0.0938,0.0909
0.6219,0.6222,0.5988,0.0921,0.093,0.0896
0.6197,0.6214,0.6022,0.0924,0.0922,0.0857
0.6247,0.6249,0.6031,0.0915,0.0913,0.0912
0.6296,0.6296,0.613,0.0918,0.0926,0.0919
0.6305,0.6316,0.6119,0.0918,0.0914,0.0926
0.6334,0.633,0.6157,0.0918,0.0911,0.0961
0.6371,0.6377,0.6173,0.0917,0.0923,0.0951
0.6401,0.6385,0.6198,0.0907,0.09,0.0965
0.6419,0.6423,0.6259,0.091,0.0912,0.1019
0.6456,0.6451,0.6237,0.0902,0.0899,0.0935
0.6485,0.6493,0.623,0.0946,0.0945,0.0991
0.6519,0.6516,0.6255,0.0952,0.0947,0.0994
0.6525,0.6518,0.6287,0.0985,0.0988,0.1102
0.6535,0.6528,0.6282,0.0994,0.0986,0.1103
0.6555,0.6559,0.6322,0.0979,0.098,0.0997
0.6593,0.6587,0.6314,0.0979,0.0979,0.1032
0.6578,0.657,0.6348,0.0966,0.097,0.1018
0.6614,0.6617,0.6379,0.0997,0.0995,0.1007
0.6617,0.6633,0.643,0.1015,0.1016,0.1044
0.663,0.6632,0.6405,0.1004,0.1002,0.1041
0.6642,0.6642,0.6432,0.0992,0.0996,0.1003
0.6654,0.666,0.6488,0.0972,0.0973,0.0998
0.6676,0.6665,0.6465,0.0992,0.0985,0.0965
0.6682,0.6697,0.6503,0.0987,0.0973,0.0946
0.6692,0.6688,0.6465,0.0968,0.0977,0.0871
0.6702,0.67,0.6481,0.0961,0.097,0.0899
0.6702,0.6693,0.6459,0.0977,0.0972,0.0904
0.6703,0.67,0.6502,0.1001,0.102,0.0905
0.672,0.6721,0.648,0.0977,0.0975,0.0889
0.675,0.6751,0.6547,0.097,0.0965,0.0858
0.6776,0.6776,0.6495,0.0994,0.0993,0.0849
0.6783,0.6763,0.651,0.0993,0.0981,0.087
0.6779,0.6771,0.6549,0.0985,0.0982,0.0878
0.6798,0.6792,0.6538,0.1003,0.101,0.0917
0.6806,0.6814,0.6529,0.0983,0.0988,0.0902
0.6794,0.6798,0.6549,0.0983,0.098,0.0858
0.6806,0.6813,0.6553,0.0999,0.1003,0.0874
0.6833,0.6835,0.6577,0.1015,0.1017,0.0895
0.6822,0.6837,0.6569,0.0997,0.1,0.0913
0.6848,0.6835,0.6578,0.0979,0.0988,0.0906
0.6869,0.687,0.6578,0.101,0.1007,0.0948
0.6867,0.6858,0.6583,0.1006,0.1009,0.0936
0.6841,0.6843,0.6595,0.1012,0.101,0.0966
0.6868,0.6855,0.6576,0.1021,0.102,0.0945
0.6871,0.6874,0.6592,0.0995,0.1005,0.0945
0.6883,0.6893,0.6577,0.0979,0.0975,0.0938
0.689,0.6886,0.6622,0.1003,0.1005,0.0961
0.6881,0.6873,0.6608,0.0991,0.0998,0.0974
0.6887,0.6882,0.6601,0.0993,0.0983,0.0918
0.6905,0.6889,0.6687,0.0988,0.0987,0.0958
0.6902,0.6892,0.6667,0.0976,0.0975,0.0963
0.6909,0.6913,0.6665,0.0992,0.0988,0.094
0.6911,0.6906,0.667,0.1012,0.1017,0.0926
0.6911,0.6922,0.6628,0.0969,0.0978,0.0899
0.6922,0.692,0.6684,0.1002,0.1013,0.0964
0.6935,0.6932,0.6682,0.1003,0.1011,0.0975
0.6931,0.6936,0.6648,0.0998,0.1001,0.0945
0.6932,0.692,0.6667,0.1018,0.1017,0.1026
0.6956,0.6946,0.6689,0.1013,0.1011,0.0943
0.6955,0.695,0.6732,0.1004,0.1006,0.0928
0.6959,0.6952,0.6707,0.1017,0.1018,0.0932
0.6969,0.6961,0.6735,0.1028,0.1039,0.0952
0.6962,0.6986,0.6713,0.1046,0.1039,0.0953
0.6984,0.698,0.6716,0.1038,0.1035,0.093
0.6974,0.6975,0.6732,0.1038,0.1048,0.0895
0.6973,0.6972,0.6717,0.1036,0.1041,0.0912
0.7007,0.7029,0.6754,0.1054,0.1059,0.09
0.6985,0.6979,0.6706,0.105,0.1056,0.0906
0.6982,0.6961,0.6716,0.1039,0.1043,0.0907
0.6989,0.6981,0.6717,0.1029,0.1025,0.0904
0.6997,0.7002,0.6704,0.1045,0.1046,0.0943
0.7,0.6993,0.6701,0.1022,0.1026,0.0933
0.7007,0.7021,0.6713,0.102,0.1011,0.0904
0.7011,0.7015,0.6747,0.1022,0.1031,0.099
0.7014,0.7015,0.6768,0.1049,0.1034,0.0934
0.7012,0.7016,0.6709,0.1042,0.1041,0.0946
0.7011,0.6998,0.6755,0.1049,0.1047,0.0999
0.701,0.7,0.6748,0.1021,0.1027,0.0966
0.6995,0.7001,0.6749,0.1007,0.1002,0.0904
0.702,0.7019,0.6777,0.1002,0.1001,0.0952
0.7045,0.7021,0.6769,0.101,0.1008,0.0928
0.7042,0.7049,0.6734,0.1003,0.1002,0.0942
0.7056,0.7054,0.674,0.1006,0.0996,0.0908
0.7048,0.7053,0.6756,0.1023,0.1024,0.0946
0.705,0.7041,0.6776,0.1011,0.1018,0.0967
