0.1,0.1,0.1,0.0,0.0,0.0
0.1,0.1,0.1,0.0,0.0,0.0
0.1,0.1,0.1,0.0,0.0,0.0
0.1,0.1,0.1,0.0,0.0,0.0
0.1,0.1,0.1,0.0,0.0,0.0
0.1,0.1,0.1,0.0,0.0,0.0
0.1,0.1,0.1,0.0,0.0,0.0
0.1,0.1,0.1,0.0,0.0,0.0
0.1197,0.1196,0.1269,0.0,0.0,0.0
0.1482,0.1481,0.1462,0.0,0.0,0.0
0.1597,0.1597,0.1512,0.0,0.0,0.0
0.1722,0.1726,0.1684,0.0,0.0,0.0
0.1793,0.1791,0.1633,0.0,0.0,0.0
0.2022,0.2017,0.1866,0.0,0.0,0.0
0.1977,0.1981,0.2023,0.0,0.0,0.0
0.199,0.1989,0.1958,0.0,0.0,0.0
0.1988,0.199,0.193,0.0,0.0,0.0
0.2007,0.2006,0.1977,0.004,0.0038,0.0034
0.2044,0.2043,0.2075,0.0153,0.0149,0.0155
0.2072,0.2054,0.1999,0.0226,0.0228,0.0229
0.203,0.2025,0.2028,0.0322,0.0323,0.0284
0.199,0.1993,0.2023,0.0416,0.0408,0.0387
0.1966,0.1965,0.1973,0.0572,0.0558,0.0509
0.2097,0.2087,0.2017,0.1205,0.1195,0.088
0.189,0.1889,0.2007,0.256,0.2569,0.2492
0.1883,0.1896,0.1902,0.2715,0.2709,0.2867
0.1963,0.1965,0.196,0.2749,0.2752,0.2902
0.2011,0.2004,0.2011,0.2781,0.2773,0.2875
0.2032,0.2037,0.2043,0.2777,0.2786,0.2915
0.2058,0.2069,0.2047,0.267,0.2676,0.2938
0.2049,0.2053,0.2039,0.267,0.2672,0.2925
0.206,0.2066,0.2057,0.2809,0.2808,0.3074
0.206,0.2062,0.2069,0.3041,0.3047,0.3161
0.2078,0.208,0.2089,0.3181,0.3176,0.3359
0.2132,0.2123,0.2102,0.3201,0.3193,0.3295
0.2149,0.2145,0.2116,0.3198,0.3204,0.3275
0.2161,0.2151,0.214,0.3179,0.3171,0.3192
0.2151,0.215,0.2139,0.3141,0.3154,0.314
0.2116,0.2111,0.2124,0.3135,0.314,0.3154
0.2103,0.2098,0.2098,0.3149,0.3152,0.3119
0.2096,0.2112,0.2122,0.3167,0.316,0.31
0.2112,0.2117,0.2148,0.3172,0.3176,0.3163
0.216,0.2163,0.2158,0.3179,0.3178,0.3134
0.2257,0.2265,0.2274,0.3167,0.3175,0.3153
0.2341,0.2332,0.2403,0.316,0.3152,0.3111
0.2412,0.2409,0.2492,0.3135,0.3138,0.2994
0.2496,0.2501,0.2537,0.3094,0.309,0.2919
0.259,0.2587,0.2605,0.3025,0.3031,0.2785
0.2687,0.2687,0.2669,0.2927,0.2918,0.2639
0.279,0.2783,0.2783,0.2773,0.2763,0.2512
0.2838,0.2828,0.2867,0.2643,0.2646,0.2368
0.2927,0.2931,0.2954,0.254,0.2553,0.2195
0.2993,0.2993,0.3013,0.2418,0.2398,0.1936
0.302,0.3023,0.2975,0.2335,0.2349,0.1934
0.307,0.3076,0.3086,0.2202,0.2199,0.1762
0.3093,0.3085,0.3122,0.2109,0.2128,0.1642
0.3123,0.3117,0.3085,0.2026,0.2022,0.1543
0.3124,0.312,0.3092,0.1928,0.1938,0.1644
0.3134,0.3144,0.3125,0.1805,0.1795,0.1468
0.3129,0.3124,0.3159,0.1776,0.1789,0.1334
0.3116,0.3127,0.3113,0.1727,0.1734,0.1243
0.3113,0.3107,0.3094,0.1654,0.1654,0.1181
0.3096,0.3087,0.3038,0.1624,0.1626,0.1145
0.3103,0.3093,0.3011,0.1561,0.1579,0.1026
0.3115,0.3116,0.3051,0.1526,0.1553,0.0968
0.3097,0.3091,0.2995,0.1461,0.1472,0.0746
0.312,0.3125,0.2988,0.1309,0.1317,0.0612
0.3131,0.3149,0.2923,0.1157,0.1129,0.0351
0.3141,0.3143,0.2862,0.1046,0.1038,0.0336
0.3122,0.3115,0.2946,0.0957,0.0942,0.035
0.3133,0.3139,0.2854,0.0861,0.0875,0.0282
0.3129,0.312,0.2823,0.0774,0.0759,0.0303
0.308,0.307,0.2868,0.065,0.067,0.0234
0.3084,0.3099,0.2855,0.0559,0.0558,0.0233
0.3085,0.3086,0.2889,0.0463,0.0473,0.0234
0.3057,0.3062,0.2895,0.0395,0.0388,0.0195
0.3067,0.3057,0.2849,0.0354,0.0338,0.0186
0.3075,0.3068,0.2843,0.0333,0.0341,0.0239
0.3072,0.3076,0.2931,0.0322,0.0334,0.0335
0.3062,0.3058,0.2937,0.0299,0.0292,0.0295
0.306,0.306,0.2854,0.0295,0.0293,0.021
0.3059,0.3058,0.2881,0.0287,0.0277,0.0222
0.3053,0.3051,0.2869,0.0277,0.0283,0.0298
0.3063,0.3051,0.2953,0.0267,0.0274,0.0288
0.305,0.3036,0.2897,0.0262,0.0262,0.0304
0.3057,0.3044,0.2841,0.0276,0.0267,0.022
0.306,0.3056,0.287,0.0272,0.0285,0.0223
0.3057,0.3056,0.2902,0.0295,0.0289,0.0227
0.3043,0.3062,0.2904,0.0279,0.0279,0.0288
0.3053,0.3064,0.2974,0.0274,0.0275,0.0471
0.3043,0.303,0.2963,0.0277,0.0279,0.0565
0.3022,0.3025,0.2963,0.0294,0.029,0.0432
0.3032,0.3032,0.2948,0.029,0.03,0.0306
0.3041,0.3034,0.2859,0.0306,0.0302,0.0202
0.3044,0.3035,0.2863,0.0306,0.0304,0.0147
0.3057,0.3056,0.2835,0.0287,0.0293,0.0186
0.3073,0.3077,0.2854,0.0276,0.0281,0.0193
0.3074,0.3084,0.2862,0.0255,0.0258,0.023
0.309,0.3068,0.2789,0.0234,0.0248,0.0211
0.309,0.3094,0.285,0.0231,0.0233,0.0221
0.3104,0.3104,0.2821,0.0232,0.0219,0.0162
