0.8013,0.7974,0.36,0.1179,0.116,0.2083
0.7991,0.7991,0.3948,0.1336,0.133,0.2484
0.8012,0.8007,0.4109,0.1632,0.1626,0.394
0.8011,0.8001,0.4072,0.1628,0.1601,0.2847
0.8021,0.8001,0.4206,0.17,0.1673,0.4181
0.8012,0.7994,0.4,0.1962,0.1902,0.5495
0.8009,0.798,0.4242,0.2033,0.2082,0.5906
0.7978,0.7973,0.4243,0.2154,0.2146,0.5995
0.8005,0.796,0.4043,0.1849,0.1854,0.5806
0.7975,0.7962,0.4185,0.198,0.1981,0.5906
0.7972,0.7958,0.4145,0.2077,0.2186,0.6095
0.799,0.796,0.4153,0.2351,0.2382,0.6922
0.7978,0.7956,0.411,0.2321,0.2244,0.6656
0.7973,0.7955,0.4296,0.2414,0.2391,0.706
0.7979,0.7948,0.4196,0.2288,0.2278,0.7062
0.7994,0.8015,0.415,0.2398,0.234,0.6908
0.8006,0.798,0.4276,0.2414,0.2442,0.7205
0.7989,0.797,0.4087,0.2207,0.2229,0.6945
0.7979,0.7975,0.44,0.2349,0.2357,0.7522
0.8003,0.798,0.4195,0.2539,0.2519,0.7016
0.7973,0.7938,0.4052,0.221,0.2238,0.7
0.8026,0.8012,0.4162,0.2342,0.2338,0.713
0.8016,0.8003,0.4314,0.2733,0.2773,0.7108
0.8006,0.7984,0.4203,0.2231,0.2271,0.707
0.7983,0.7965,0.4159,0.1978,0.2021,0.7144
0.8003,0.7999,0.4263,0.2221,0.2244,0.7568
0.7977,0.7961,0.4066,0.2086,0.2054,0.7511
0.7984,0.7947,0.4293,0.2118,0.2116,0.789
0.7979,0.7964,0.4156,0.209,0.2022,0.7929
0.801,0.7995,0.4239,0.2256,0.2247,0.8505
0.8011,0.8027,0.4121,0.2139,0.2196,0.8302
0.7988,0.7976,0.4313,0.2218,0.2159,0.8131
0.799,0.7961,0.4141,0.2031,0.202,0.8061
0.798,0.7961,0.4331,0.2302,0.2265,0.8357
0.8023,0.7965,0.431,0.2219,0.2277,0.858
0.7987,0.7966,0.4294,0.2358,0.239,0.8439
0.7983,0.7967,0.4262,0.2239,0.2242,0.8217
0.8007,0.7974,0.4264,0.243,0.2486,0.8216
0.801,0.8003,0.4257,0.2102,0.2139,0.784
0.8007,0.7968,0.4208,0.191,0.1938,0.7916
0.7982,0.7966,0.4164,0.2124,0.2221,0.7893
0.7922,0.7928,0.3991,0.2278,0.2298,0.7946
0.7989,0.7988,0.4155,0.2242,0.2365,0.8141
0.796,0.79,0.4057,0.2123,0.2142,0.8057
0.796,0.7945,0.4238,0.2205,0.2342,0.8043
0.7996,0.799,0.4091,0.2105,0.2179,0.7763
0.7958,0.7938,0.383,0.2318,0.2337,0.7949
0.7998,0.7969,0.4055,0.1932,0.2016,0.805
0.7968,0.7952,0.4189,0.2673,0.2737,0.854
0.8017,0.7991,0.4199,0.2499,0.2613,0.8135
0.7954,0.792,0.4149,0.2458,0.2496,0.792
0.7949,0.7938,0.4106,0.2187,0.2175,0.7914
0.8012,0.7937,0.4035,0.2568,0.2587,0.8093
0.7996,0.7981,0.4044,0.2357,0.236,0.8348
0.7987,0.7942,0.3792,0.2185,0.2202,0.79
0.7952,0.7941,0.4299,0.2533,0.2554,0.8531
0.7923,0.7938,0.4142,0.3051,0.3122,0.8652
0.7954,0.7958,0.4004,0.2582,0.2669,0.8706
0.7957,0.7923,0.4069,0.2045,0.2093,0.8667
0.7961,0.7914,0.4003,0.2512,0.2598,0.8781
0.793,0.7901,0.3919,0.212,0.2155,0.8264
0.7987,0.7951,0.4054,0.2774,0.2923,0.8862
0.7992,0.7973,0.3929,0.2443,0.2492,0.8533
0.7959,0.7941,0.411,0.2984,0.3115,0.8903
0.7992,0.7972,0.409,0.3036,0.3165,0.8695
0.796,0.7918,0.4211,0.2886,0.2992,0.8935
0.7964,0.7927,0.4086,0.2214,0.2315,0.8362
0.7978,0.7966,0.3994,0.2331,0.2477,0.8388
0.7989,0.7916,0.3799,0.2109,0.2205,0.8169
0.798,0.7957,0.4046,0.2697,0.2809,0.8604
0.7979,0.7959,0.3912,0.2423,0.2563,0.8507
0.7949,0.7932,0.3827,0.2235,0.2294,0.8257
0.7967,0.7952,0.3951,0.2629,0.2658,0.8213
0.7951,0.7911,0.3906,0.2193,0.2222,0.8266
0.7974,0.7901,0.3767,0.219,0.2186,0.8059
0.7947,0.792,0.4036,0.2907,0.2894,0.8691
0.7923,0.7904,0.4116,0.2861,0.288,0.8743
0.7958,0.792,0.3952,0.3194,0.3187,0.8354
0.7965,0.7961,0.4061,0.2347,0.2378,0.8089
0.7939,0.7911,0.381,0.2087,0.2134,0.7965
0.7954,0.7921,0.3871,0.2448,0.2491,0.8215
0.7965,0.7893,0.396,0.2892,0.2837,0.866
0.7946,0.7906,0.4052,0.2511,0.2481,0.819
0.7953,0.7927,0.3927,0.2289,0.2319,0.8129
0.793,0.7903,0.3971,0.2649,0.2773,0.8442
0.7954,0.7939,0.394,0.2862,0.2917,0.8506
0.794,0.7927,0.4068,0.2457,0.2522,0.8563
0.7907,0.7878,0.3861,0.231,0.2343,0.8377
0.791,0.7886,0.3677,0.2257,0.2235,0.8138
0.7915,0.7855,0.3704,0.2623,0.2648,0.8206
0.7934,0.7903,0.4011,0.2198,0.2242,0.8482
0.7951,0.7925,0.393,0.3181,0.3188,0.8562
0.7931,0.791,0.3759,0.2397,0.2439,0.8388
0.794,0.7899,0.3945,0.2273,0.2245,0.8699
0.7928,0.7916,0.4093,0.2812,0.2981,0.8746
0.7934,0.7905,0.409,0.2961,0.3028,0.8822
0.7919,0.7851,0.402,0.2209,0.2277,0.83
0.7945,0.7906,0.4066,0.2077,0.2142,0.8621
0.7926,0.79,0.3737,0.2095,0.2236,0.8145
0.7924,0.7889,0.382,0.2308,0.2299,0.825
