0.793,0.7913,0.3947,0.1643,0.1678,0.3191
0.7751,0.7753,0.4517,0.2022,0.2011,0.3918
0.7532,0.7533,0.4946,0.2712,0.272,0.5051
0.744,0.7459,0.5031,0.2853,0.2871,0.5266
0.7331,0.7303,0.5063,0.3301,0.3389,0.5991
0.7319,0.7326,0.5227,0.3568,0.3665,0.6803
0.7213,0.7226,0.5268,0.3773,0.3837,0.722
0.7186,0.7171,0.5349,0.3913,0.3945,0.7527
0.7164,0.7154,0.5337,0.3977,0.41,0.7766
0.7212,0.7211,0.5259,0.4086,0.4339,0.836
0.7215,0.7231,0.5434,0.4132,0.4319,0.8423
0.7155,0.7165,0.5468,0.4276,0.4594,0.863
0.7198,0.719,0.554,0.4099,0.4489,0.8853
0.7212,0.7231,0.5501,0.4094,0.4575,0.9058
0.7225,0.7244,0.5557,0.3995,0.4604,0.9129
0.7255,0.7254,0.5476,0.4108,0.4733,0.9153
0.7261,0.7246,0.566,0.3813,0.4399,0.9291
0.7279,0.7253,0.5695,0.374,0.4393,0.9268
0.7242,0.7286,0.5656,0.3649,0.4331,0.9336
0.7237,0.7248,0.5714,0.3637,0.4309,0.9405
0.7264,0.7257,0.5811,0.3714,0.4311,0.9353
0.7237,0.7222,0.5774,0.3539,0.4173,0.9454
0.7215,0.722,0.5777,0.3423,0.3991,0.9481
0.7217,0.7214,0.5722,0.3357,0.3955,0.9644
0.7219,0.7207,0.5738,0.3282,0.3737,0.9693
0.725,0.7221,0.5859,0.3204,0.3714,0.9648
0.726,0.7231,0.5838,0.3155,0.3689,0.9689
0.7241,0.72,0.5938,0.3119,0.3732,0.9618
0.7222,0.7203,0.5983,0.3122,0.3709,0.9669
0.7215,0.7204,0.5893,0.2916,0.3458,0.9748
0.7197,0.7192,0.5915,0.2785,0.3354,0.9778
0.7199,0.7195,0.5964,0.2689,0.3365,0.9785
0.7214,0.7185,0.5997,0.2604,0.3261,0.9799
0.7221,0.72,0.5999,0.2524,0.3133,0.9796
0.7232,0.7208,0.6068,0.2567,0.3174,0.9788
0.7197,0.719,0.6025,0.2569,0.3135,0.9824
0.718,0.7172,0.6085,0.2623,0.3213,0.982
0.7215,0.7169,0.6091,0.2563,0.3306,0.9781
0.7188,0.7167,0.6156,0.2524,0.3386,0.9776
0.7185,0.717,0.6197,0.2462,0.3432,0.9789
0.7173,0.7127,0.6206,0.2628,0.3746,0.9794
0.717,0.7147,0.616,0.2568,0.3786,0.9813
0.719,0.7159,0.6242,0.2566,0.3731,0.9827
0.7138,0.7113,0.6246,0.2407,0.4007,0.9832
0.717,0.713,0.6279,0.2462,0.4098,0.9812
0.7129,0.7083,0.627,0.2346,0.3835,0.9802
0.7156,0.7108,0.6271,0.2389,0.3688,0.9803
0.7116,0.7079,0.6217,0.2093,0.3333,0.9829
0.7135,0.7116,0.63,0.2234,0.3483,0.9794
0.7093,0.7062,0.6295,0.2307,0.3671,0.9809
0.7104,0.7079,0.6342,0.2187,0.3381,0.9822
0.7121,0.7093,0.6372,0.2199,0.3237,0.9773
0.7126,0.7106,0.6404,0.2094,0.2997,0.9787
0.7133,0.7109,0.6412,0.2104,0.253,0.9792
0.7135,0.7146,0.6435,0.236,0.2903,0.9792
0.7145,0.713,0.6382,0.2313,0.32,0.9785
0.7157,0.7146,0.6369,0.2465,0.3242,0.9832
0.715,0.7119,0.6379,0.2292,0.2939,0.9781
0.714,0.7115,0.6421,0.2425,0.3116,0.9821
0.714,0.7123,0.642,0.2235,0.2898,0.9825
0.7128,0.7118,0.6389,0.2212,0.29,0.9834
0.7155,0.7122,0.645,0.2101,0.3072,0.9809
0.7149,0.7119,0.6433,0.2207,0.3186,0.9823
0.7169,0.7128,0.644,0.2385,0.3394,0.9831
0.7136,0.7112,0.6462,0.2245,0.3541,0.981
0.7135,0.7106,0.643,0.2321,0.4258,0.9846
0.7136,0.7082,0.6478,0.2344,0.4479,0.9843
0.7121,0.7063,0.6438,0.2094,0.4025,0.9827
0.7114,0.7039,0.6462,0.2047,0.3988,0.9809
0.7129,0.7062,0.6458,0.2171,0.4184,0.9865
0.7123,0.7058,0.6495,0.2079,0.4254,0.9842
0.7159,0.7106,0.6494,0.197,0.3924,0.9813
0.714,0.7097,0.6478,0.1993,0.4006,0.9846
0.7129,0.7062,0.6489,0.2052,0.5041,0.984
0.7112,0.7052,0.6503,0.1855,0.4668,0.9831
0.7146,0.7062,0.6528,0.1731,0.4521,0.9824
0.7134,0.7046,0.6477,0.188,0.5241,0.9836
0.7105,0.7065,0.6578,0.1878,0.6376,0.9838
0.7134,0.7084,0.6579,0.1822,0.6757,0.982
0.7146,0.7066,0.6555,0.1816,0.7121,0.9831
0.7128,0.702,0.6469,0.1747,0.7434,0.9887
0.7125,0.7023,0.6537,0.1589,0.8093,0.9871
0.7135,0.7024,0.6537,0.1423,0.8157,0.9861
0.7159,0.7021,0.6552,0.1715,0.8815,0.9872
0.716,0.6994,0.6563,0.1584,0.9402,0.9868
0.7138,0.6964,0.6495,0.142,0.9679,0.9855
0.7127,0.6985,0.6494,0.139,0.9714,0.983
0.7141,0.6985,0.6529,0.1309,0.9641,0.9863
0.7123,0.6973,0.6552,0.1285,0.966,0.9864
0.7103,0.6944,0.6536,0.1297,0.9504,0.9873
0.7106,0.6945,0.6512,0.1297,0.9782,0.9867
0.7139,0.6971,0.6531,0.1305,0.9879,0.9852
0.7143,0.6974,0.6462,0.1328,0.9894,0.987
0.713,0.6961,0.6504,0.1093,0.9874,0.9891
0.7149,0.6963,0.6512,0.1138,0.992,0.9874
0.7154,0.6961,0.6539,0.1178,0.9927,0.9856
0.7154,0.6954,0.6527,0.1108,0.9926,0.9866
0.7144,0.6943,0.6481,0.1072,0.9931,0.9866
0.7136,0.6987,0.6584,0.1091,0.9914,0.9865
0.7166,0.6971,0.6515,0.1094,0.9917,0.9871
