0.544,0.544,0.3073,0.235,0.2329,0.6164
0.6181,0.6184,0.4329,0.2977,0.2959,0.6401
0.6374,0.636,0.499,0.3963,0.3949,0.7867
0.6375,0.6366,0.5307,0.4338,0.4314,0.7917
0.638,0.6372,0.5414,0.4727,0.4753,0.8213
0.6439,0.6434,0.5422,0.4981,0.4955,0.8622
0.6509,0.6506,0.5614,0.5238,0.5242,0.8933
0.6528,0.6522,0.5644,0.5293,0.5242,0.8971
0.6527,0.6507,0.5607,0.546,0.5417,0.9081
0.6574,0.6581,0.5708,0.5481,0.547,0.9096
0.6635,0.6645,0.5773,0.5476,0.5449,0.921
0.6665,0.6652,0.5797,0.5595,0.5557,0.934
0.6695,0.6681,0.5766,0.5606,0.5601,0.9396
0.6708,0.6709,0.5788,0.5631,0.5587,0.9421
0.6753,0.6741,0.5856,0.5608,0.5568,0.9412
0.6775,0.676,0.5919,0.5607,0.5591,0.9429
0.6793,0.6773,0.5902,0.6025,0.5975,0.9575
0.6832,0.6831,0.5902,0.6059,0.6023,0.9629
0.6839,0.6817,0.6009,0.6158,0.612,0.9615
0.6848,0.6812,0.5932,0.6234,0.6173,0.9631
0.6835,0.6814,0.5972,0.6218,0.6189,0.9647
0.682,0.6816,0.5986,0.6166,0.613,0.9649
0.6831,0.6844,0.6036,0.6296,0.6218,0.9695
0.685,0.6847,0.6034,0.6246,0.6182,0.9713
0.6869,0.6865,0.6067,0.615,0.6116,0.9736
0.6885,0.6884,0.6088,0.624,0.6244,0.9733
0.6934,0.6932,0.6135,0.6273,0.6249,0.9761
0.6909,0.6916,0.6109,0.6405,0.6409,0.9784
0.69,0.6894,0.6067,0.6472,0.6478,0.9826
0.6907,0.6909,0.6175,0.6526,0.6543,0.9796
0.6901,0.6887,0.6164,0.6417,0.6428,0.9827
0.6914,0.6912,0.6219,0.6361,0.6423,0.9822
0.6935,0.6925,0.6144,0.6487,0.6515,0.9844
0.6927,0.693,0.6194,0.6445,0.6461,0.9856
0.6924,0.6913,0.6227,0.6356,0.6319,0.9855
0.6933,0.692,0.6272,0.6359,0.6298,0.9848
0.692,0.6922,0.6229,0.6458,0.6419,0.9851
0.6969,0.6954,0.6235,0.6301,0.6221,0.9842
0.6955,0.6931,0.6245,0.6353,0.6378,0.9851
0.6949,0.694,0.6239,0.6455,0.6391,0.987
0.6938,0.6937,0.6229,0.647,0.6464,0.9878
0.6953,0.6958,0.6253,0.6392,0.6328,0.9881
0.6961,0.6953,0.6274,0.6462,0.6408,0.9869
0.6932,0.694,0.6267,0.6296,0.6264,0.9907
0.6976,0.6979,0.629,0.63,0.6315,0.9898
0.6935,0.6947,0.6268,0.6303,0.6372,0.9882
0.6953,0.6943,0.6347,0.6341,0.6427,0.9908
0.6934,0.6947,0.6294,0.6077,0.6212,0.9886
0.695,0.694,0.6299,0.5991,0.6117,0.9893
0.6931,0.694,0.6342,0.5989,0.6089,0.9896
0.6943,0.6935,0.6321,0.597,0.6125,0.9889
0.6973,0.6988,0.6353,0.5874,0.6033,0.9892
0.6974,0.6966,0.6326,0.5804,0.5939,0.9905
